Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges
1,1,0,0,9,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.55,718.55
0,0,0,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.05,85.5
1,0,0,0,39,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Electronic check,100.45,3801.7
0,0,0,0,12,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),43.8,540.95
1,0,1,1,25,1,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,60.35,1404.65
1,1,1,0,37,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,92.5,3473.4
1,0,1,1,38,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.05,963.95
1,0,1,0,17,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,92.55,1515.1
1,0,1,0,44,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,25.7,1110.5
1,1,1,0,45,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),24.7,1174.35
0,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.25,210.3
0,0,1,0,70,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Credit card (automatic),65.3,4759.75
1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.9,69.9
0,0,1,0,68,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,0,Credit card (automatic),86.45,5762.95
1,0,0,1,44,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.55,819.95
0,0,0,0,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.7,1188.2
0,0,0,0,53,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,90.8,4921.2
0,0,1,1,21,1,No,DSL,No,Yes,No,No,Yes,No,One year,1,Credit card (automatic),58.85,1215.45
0,0,0,0,2,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,86.2,178.7
0,0,1,0,3,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.3,134.5
1,0,1,1,69,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.35,7665.8
0,0,1,0,19,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,86.85,1564.4
1,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.95,79.95
1,0,1,1,24,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),81.0,1923.85
1,0,1,1,63,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),80.3,4896.35
1,1,1,0,12,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,101.35,1218.55
0,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,77.5
0,0,0,0,1,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,0,Electronic check,91.7,91.7
1,0,0,0,21,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,43.55,1011.5
0,1,1,0,21,1,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,0,Bank transfer (automatic),71.7,1497.05
0,0,1,1,56,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),81.25,4620.4
0,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.55,280.85
0,0,1,1,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.0,935.9
0,0,1,1,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.7,395.6
0,1,1,0,25,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.3,1813.1
1,0,0,0,3,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,78.5,242.05
1,1,0,0,30,1,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),69.1,2093.9
1,0,0,0,33,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,68.25,2171.15
1,1,1,0,57,1,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),71.1,4140.1
1,0,1,1,12,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.4,313.0
1,1,1,0,8,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),80.45,583.45
0,0,1,1,39,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),99.95,3767.4
1,1,0,0,29,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),101.45,2948.6
1,0,1,1,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,18.95,613.95
1,0,1,1,50,0,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),39.45,2021.35
0,1,1,0,3,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.4,224.05
1,0,1,0,33,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Mailed check,61.05,2018.4
1,0,1,0,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,1252.0
1,0,0,0,66,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,104.25,6860.6
0,0,1,1,34,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),25.6,917.15
1,0,1,1,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.4,1782.05
0,0,0,0,13,1,No,Fiber optic,No,Yes,No,No,No,No,One year,1,Mailed check,74.65,966.25
1,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),110.3,7966.9
0,0,0,0,13,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),67.8,842.25
0,0,0,0,11,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,0,Mailed check,70.5,829.3
1,0,0,0,40,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,67.45,2731.0
0,0,0,0,5,1,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,64.35,352.65
1,0,0,0,9,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,75.6,661.55
1,0,0,0,4,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),80.8,332.45
0,0,0,0,36,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,1,Mailed check,76.35,2606.35
1,0,1,0,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),76.1,5264.25
1,0,0,0,4,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,80.1,336.15
1,0,1,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,19.75,899.45
0,0,1,1,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.1,1087.7
0,0,1,0,61,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),51.35,3244.4
1,0,0,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,98.6,5581.05
1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.3,70.3
0,0,1,0,46,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),24.45,1066.15
0,0,0,0,37,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),78.9,2976.95
0,0,1,1,7,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),75.15,496.9
0,0,1,0,9,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,89.45,853.1
0,0,0,0,35,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,0,Credit card (automatic),85.3,2917.5
0,1,1,0,11,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.55,1131.2
0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.4,44.4
0,0,0,0,68,0,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic check,44.95,3085.35
1,0,1,1,8,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,54.4,475.1
0,0,1,0,26,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),73.5,1905.7
0,0,0,0,34,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,85.35,2896.6
1,0,0,0,12,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,95.7,1184.0
0,0,1,0,51,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),78.65,3950.85
0,0,1,1,14,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,91.65,1301.0
1,0,0,0,13,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,79.8,973.45
1,0,1,0,12,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,26.4,314.95
1,0,1,0,28,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),92.9,2768.35
0,0,0,0,51,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Credit card (automatic),87.55,4475.9
1,1,1,0,34,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),85.2,2874.45
0,0,1,1,7,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,48.8,349.8
0,0,1,0,4,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,25.15,99.95
1,0,0,0,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),19.7,386.5
1,1,1,0,40,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,101.85,4086.3
1,0,1,1,31,0,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),35.4,1077.5
1,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.1,69.1
0,0,1,0,3,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),91.5,242.95
0,0,1,1,24,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.7,571.75
1,0,1,0,66,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),56.6,3789.2
0,0,1,1,39,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Credit card (automatic),51.05,2066.0
0,0,1,0,35,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,56.85,1861.1
1,0,0,0,24,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),60.45,1440.75
1,0,0,0,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.05,902.0
0,0,0,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Electronic check,95.5,6153.85
1,0,0,0,25,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.8,2043.45
1,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,24.45,24.45
1,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.1,75.1
1,0,0,0,69,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,90.65,6322.1
0,0,1,0,17,1,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),75.4,1322.55
1,0,1,1,59,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),99.5,5861.75
1,0,0,0,11,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,75.9,866.4
1,0,0,0,6,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,80.25,493.4
0,0,0,0,69,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.6,1678.05
1,1,1,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,86.85,156.35
1,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.95,74.95
0,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.1,50.1
0,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,63.75
0,0,0,0,12,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),78.1,947.3
0,0,1,1,37,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,95.15,3532.85
1,0,1,1,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.65,70.65
0,0,0,0,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.3,196.95
0,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.65,1710.15
0,0,1,1,20,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),95.5,1916.2
1,0,0,1,11,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,78.0,851.8
1,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,25.15,25.15
0,0,0,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.05,237.7
1,0,1,1,71,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),100.2,7209.0
1,0,1,1,71,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,0,Electronic check,105.55,7405.5
1,0,0,0,21,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.7,1558.7
0,0,0,0,9,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,88.4,788.6
1,0,1,1,42,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,73.15,3088.25
0,0,1,1,61,1,No,DSL,Yes,No,No,No,No,No,One year,1,Bank transfer (automatic),49.7,2961.4
0,0,1,0,49,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),106.65,5174.35
0,0,1,1,51,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,93.8,4539.35
1,0,0,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,42.9
1,0,1,1,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.25,155.35
0,0,1,0,49,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,100.85,4847.35
1,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,19.7
0,0,0,0,18,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,75.4,1380.4
1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.05,44.05
0,0,1,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.35,307.0
1,0,0,1,39,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),54.85,2191.7
1,0,1,0,72,1,Yes,DSL,Yes,No,No,No,No,No,Two year,0,Bank transfer (automatic),55.3,3983.6
1,0,1,0,14,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,82.65,1185.0
1,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.55,93.55
0,0,1,1,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,406.05
0,0,0,0,42,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),73.9,3160.55
1,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,103.4,7372.65
0,0,0,0,42,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,49.55,2077.95
0,0,0,0,27,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,56.7,1652.95
0,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,50.8,50.8
0,0,0,0,4,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.15,317.25
1,0,0,0,55,1,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),77.8,4323.35
0,0,1,0,64,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,111.15,6953.4
1,0,0,0,36,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.9,3067.2
1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.15,20.15
1,0,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.05,388.6
0,1,1,0,30,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,90.05,2627.2
1,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),87.1,6230.1
1,0,0,0,56,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),64.65,3665.55
1,1,1,0,54,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),74.0,3919.15
0,0,0,0,15,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,59.45,892.65
0,0,1,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),107.0,6152.3
1,0,0,0,48,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),78.75,3682.45
0,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.05,201.7
0,0,0,0,24,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.75,2407.3
0,0,0,0,72,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),73.0,5265.2
0,0,1,1,62,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,110.8,6840.95
1,0,1,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,76.65
0,1,0,0,18,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),49.85,865.75
1,0,0,0,5,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Mailed check,51.0,305.95
1,0,0,0,7,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.8,673.25
1,0,0,0,17,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,93.85,1625.65
0,0,0,0,2,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.75,164.5
0,0,0,0,3,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.1,246.5
1,0,0,0,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.8,849.9
0,1,1,0,14,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.2,1369.8
0,0,1,1,69,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),54.95,3772.5
0,0,0,0,37,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,3810.55
1,0,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),109.2,7878.3
1,0,0,1,50,0,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,1,Bank transfer (automatic),43.05,2208.05
1,0,0,0,25,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),74.3,1952.25
